build_up_area,avg._price,floor,age_of_property,furnishing,bhk,address,project_name,price,bathrooms,balcony,link,facing_east_facing,facing_north_facing,facing_north_east_facing,facing_north_west_facing,facing_south_facing,facing_south_east_facing,facing_south_west_facing,facing_west_facing,new_carpet,open_parking,covered_parking,possession_status,sector,coordinates,latitude,longitude
2015,9930.0,16,0,1,3,"smartworld one dxp, sector 113, gurgaon",Smartworld One DXP,20000000.0,3.0,2,"https://housing.com//in/buy/resale/page/12621090-3-bhk-apartment-in-sector-113-for-rs-20000000
",0,0,0,0,0,0,0,0,1600.0,2,2,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
1600,12500.0,4,0,1,3,"m3m capital, sector 113, gurgaon",M3M Capital,20000000.0,3.0,3,"https://housing.com//in/buy/resale/page/11823738-3-bhk-apartment-in-sector-113-for-rs-20000000
",0,0,1,0,0,0,0,0,1259.9050189103868,1,1,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
1662,12030.0,15,0,1,3,"m3m capital, sector 113, gurgaon",M3M Capital,20000000.0,3.0,2,"https://housing.com//in/buy/resale/page/12089399-3-bhk-apartment-in-sector-113-for-rs-20000000
",0,0,0,0,0,0,0,0,1150.0,1,1,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
1695,11800.0,6,0,2,2,"m3m capital, sector 113, gurgaon",M3M Capital,20000000.0,2.0,0,"https://housing.com//in/buy/resale/page/12616108-2-bhk-apartment-in-sector-113-for-rs-20000000
",0,0,0,0,0,0,0,0,1312.0586316041251,0,0,3,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
1800,11110.0,4,0,1,2,"m3m capital, sector 113, gurgaon",M3M Capital,20000000.0,2.0,2,"https://housing.com//in/buy/resale/page/8477527-2-bhk-apartment-in-sector-113-for-rs-25000000
",0,1,0,0,0,0,0,0,1380.4115006683492,0,0,2,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2342,8790.0,18,0,1,3,"m3m capital, sector 113, gurgaon",M3M Capital,20600000.0,3.0,3,"https://housing.com//in/buy/resale/page/10568013-3-bhk-apartment-in-sector-113-for-rs-20600000
",0,0,0,0,0,0,0,0,2055.0,0,0,3,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
1605,13080.0,5,0,1,3,"m3m crown, sector 113, gurgaon",M3M Crown,21000000.0,3.0,3,"https://housing.com//in/buy/resale/page/12463326-3-bhk-apartment-in-sector-113-for-rs-21000000
",1,0,0,0,0,0,0,0,1263.8422220944817,0,2,3,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
1806,11800.0,5,0,1,3,"smartworld one dxp, sector 113, gurgaon",Smartworld One DXP,21300000.0,3.0,3,"https://housing.com//in/buy/resale/page/12494269-3-bhk-apartment-in-sector-113-for-rs-22479300
",0,0,0,0,0,0,0,0,1422.117790095099,1,1,3,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
1840,11850.0,4,0,1,3,"smartworld one dxp, sector 113, gurgaon",Smartworld One DXP,21800000.0,3.0,3,"https://housing.com//in/buy/resale/page/12419063-3-bhk-apartment-in-sector-113-for-rs-21802100
",0,0,0,0,0,0,0,0,1500.0,2,1,3,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
1806,12130.0,14,0,1,3,"smartworld one dxp, sector 113, gurgaon",Smartworld One DXP,21900000.0,3.0,3,"https://housing.com//in/buy/resale/page/12126853-3-bhk-apartment-in-sector-113-for-rs-21914600
",1,0,0,0,0,0,0,0,1422.117790095099,1,2,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2250,9780.0,10,0,1,3,"smartworld one dxp, sector 113, gurgaon",Smartworld One DXP,22000000.0,3.0,3,"https://housing.com//in/buy/resale/page/12673589-3-bhk-apartment-in-sector-113-for-rs-22000000
",1,0,0,0,0,0,0,0,1800.0,1,1,3,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
1655,13350.0,15,0,0,3,"smartworld one dxp, sector 113, gurgaon",Smartworld One DXP,22100000.0,3.0,3,"https://housing.com//in/buy/resale/page/12444564-3-bhk-apartment-in-sector-113-for-rs-22100000
",0,0,0,0,0,0,0,0,1276.0,1,1,4,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
1850,12000.0,4,1,1,4,"smartworld one dxp, sector 113, gurgaon",Smartworld One DXP,22200000.000000004,3.0,3,"https://housing.com//in/buy/resale/page/11584651-4-bhk-apartment-in-sector-113-for-rs-22200000
",0,1,0,0,0,0,0,0,1483.0336937238817,1,2,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2060,10970.0,6,0,1,4,"m3m capital, sector 113, gurgaon",M3M Capital,22600000.0,4.0,3,"https://housing.com//in/buy/resale/page/9580970-4-bhk-apartment-in-sector-113-for-rs-22600000-v3
",1,0,0,0,0,0,0,0,1651.3780589574033,0,1,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2015,11410.0,5,1,2,3,"smartworld one dxp, sector 113, gurgaon",Smartworld One DXP,23000000.0,3.0,3,"https://housing.com//in/buy/resale/page/12660603-3-bhk-apartment-in-sector-113-for-rs-23000000
",0,0,0,0,1,0,0,0,1650.0,0,2,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
1806,12730.0,14,0,1,3,"smartworld one dxp, sector 113, gurgaon",Smartworld One DXP,23000000.0,3.0,3,"https://housing.com//in/buy/resale/page/11420643-3-bhk-apartment-in-sector-113-for-rs-23000000
",0,0,0,0,0,0,0,0,1354.0,1,4,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
1806,12900.0,15,0,1,3,"smartworld one dxp, sector 113, gurgaon",Smartworld One DXP,23300000.0,3.0,3,"https://housing.com//in/buy/resale/page/12709878-3-bhk-apartment-in-sector-113-for-rs-23300000
",0,0,0,0,0,0,0,0,1422.117790095099,0,1,3,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2217,10600.0,20,0,1,3,"tata la vida, sector 113, gurgaon",TATA La Vida,23500000.0,3.0,3,"https://housing.com//in/buy/resale/page/12107143-3-bhk-apartment-in-sector-113-for-rs-23500000
",0,0,0,1,0,0,0,0,1680.0,0,2,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2050,11460.0,14,0,1,3,"smartworld one dxp, sector 113, gurgaon",Smartworld One DXP,23500000.0,3.0,3,"https://housing.com//in/buy/resale/page/11839116-3-bhk-apartment-in-sector-113-for-rs-23500000
",0,0,1,0,0,0,0,0,1600.0,0,2,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
1536,15300.0,11,0,1,3,"tata la vida, sector 113, gurgaon",TATA La Vida,23500000.0,3.0,3,"https://housing.com//in/buy/resale/page/8478272-3-bhk-apartment-in-sector-113-for-rs-23500000
",0,0,1,0,0,0,0,0,1209.508818153971,1,1,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2015,11660.0,6,0,1,3,"smartworld one dxp, sector 113, gurgaon",Smartworld One DXP,23500000.0,3.0,3,"https://housing.com//in/buy/resale/page/12721333-3-bhk-apartment-in-sector-113-for-rs-23500000
",0,0,1,0,0,0,0,0,1700.0,1,1,3,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
1806,13010.0,5,0,1,3,"smartworld one dxp, sector 113, gurgaon",Smartworld One DXP,23500000.0,3.0,3,"https://housing.com//in/buy/resale/page/12661610-3-bhk-apartment-in-sector-113-for-rs-23500000
",0,0,1,0,0,0,0,0,1422.117790095099,1,1,3,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
1806,13120.0,18,0,1,3,"smartworld one dxp, sector 113, gurgaon",Smartworld One DXP,23700000.0,3.0,3,"https://housing.com//in/buy/resale/page/11136882-3-bhk-apartment-in-sector-113-for-rs-23700000
",0,0,0,0,0,0,0,0,1422.117790095099,1,1,4,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
1665,14290.0,2,0,2,3,"m3m capital, sector 113, gurgaon",M3M Capital,23800000.0,3.0,2,"https://housing.com//in/buy/resale/page/11438362-3-bhk-apartment-in-sector-113-for-rs-23800000
",0,0,0,0,0,0,0,0,1299.6978300120134,1,1,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2400,10000.0,12,0,1,3,"smartworld one dxp, sector 113, gurgaon",Smartworld One DXP,24000000.0,3.0,3,"https://housing.com//in/buy/resale/page/12692221-3-bhk-apartment-in-sector-113-for-rs-24000000
",1,0,0,0,0,0,0,0,2200.0,1,1,2,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2217,10820.0,5,0,1,3,"tata la vida, sector 113, gurgaon",Tata La Vida,24000000.0,3.0,3,"https://housing.com//in/buy/resale/page/11023829-3-bhk-apartment-in-sector-113-for-rs-24000000
",0,0,0,0,0,0,0,0,1740.0,1,1,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2015,11900.0,15,0,1,3,"smartworld one dxp, sector 113, gurgaon",Smartworld One DXP,24000000.0,3.0,3,"https://housing.com//in/buy/resale/page/12580184-3-bhk-apartment-in-sector-113-for-rs-24652300
",1,0,0,0,0,0,0,0,1586.6928831902685,1,1,4,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
1650,14540.0,15,0,1,3,"m3m capital, sector 113, gurgaon",M3M Capital,24000000.0,3.0,3,"https://housing.com//in/buy/resale/page/11965202-3-bhk-apartment-in-sector-113-for-rs-24000000
",1,0,0,0,0,0,0,0,1299.2770507513364,0,1,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
1579,15200.0,6,0,1,3,"tata la vida, sector 113, gurgaon",TATA La Vida,24000000.0,3.0,2,"https://housing.com//in/buy/resale/page/11198204-3-bhk-apartment-in-sector-113-for-rs-24000000
",0,0,1,0,0,0,0,0,1089.0,1,1,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
1579,15200.0,6,0,1,3,"tata la vida, sector 113, gurgaon",TATA La Vida,24000000.0,3.0,3,"https://housing.com//in/buy/resale/page/10517214-3-bhk-apartment-in-sector-113-for-rs-24000000
",0,0,0,0,0,0,0,0,1089.0,1,0,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2217,10910.0,4,0,1,3,"tata la vida, sector 113, gurgaon",TATA La Vida,24200000.0,3.0,3,"https://housing.com//in/buy/resale/page/11027244-3-bhk-apartment-in-sector-113-for-rs-24200000
",0,0,1,0,0,0,0,0,1890.0,0,1,1,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
1665,14600.0,5,0,1,3,"m3m capital, sector 113, gurgaon",M3M Capital,24300000.0,3.0,2,"https://housing.com//in/buy/resale/page/12114844-3-bhk-apartment-in-sector-113-for-rs-24309000
",0,0,1,0,0,0,0,0,1150.0,0,1,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
1665,14710.0,16,0,1,3,"m3m capital, sector 113, gurgaon",M3M Capital,24500000.0,3.0,3,"https://housing.com//in/buy/resale/page/11203796-3-bhk-apartment-in-sector-113-for-rs-24500000
",1,0,0,0,0,0,0,0,1311.0886603036213,1,2,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2050,12000.0,15,1,1,3,"smartworld one dxp, sector 113, gurgaon",Smartworld One DXP,24600000.0,3.0,2,"https://housing.com//in/buy/resale/page/11584695-3-bhk-apartment-in-sector-113-for-rs-24600000
",0,1,0,0,0,0,0,0,1614.253305478933,1,1,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2200,11360.0,9,1,1,3,"tata la vida, sector 113, gurgaon",TATA La Vida,25000000.0,3.0,3,"https://housing.com//in/buy/resale/page/12673472-3-bhk-apartment-in-sector-113-for-rs-25000000
",0,0,0,0,0,0,0,0,1700.0,1,1,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2249,11120.0,4,0,0,4,"m3m capital, sector 113, gurgaon",M3M Capital,25000000.0,4.0,3,"https://housing.com//in/buy/resale/page/12054096-4-bhk-apartment-in-sector-113-for-rs-25000000
",0,0,1,0,0,0,0,0,1811.8729642612288,1,1,3,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
1825,13700.0,16,0,1,3,"smartworld one dxp, sector 113, gurgaon",Smartworld One DXP,25000000.0,3.0,3,"https://housing.com//in/buy/resale/page/12709985-3-bhk-apartment-in-sector-113-for-rs-21500000
",0,0,1,0,0,0,0,0,1437.07916219466,2,1,3,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2015,12510.0,5,0,0,3,"smartworld one dxp, sector 113, gurgaon",Smartworld One DXP,25200000.0,3.0,3,"https://housing.com//in/buy/resale/page/12394708-3-bhk-apartment-in-sector-113-for-rs-25200000
",0,0,0,0,0,0,0,0,1400.0,1,1,4,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2060,12470.0,6,1,1,4,"m3m capital, sector 113, gurgaon",M3M Capital,25700000.0,4.0,4,"https://housing.com//in/buy/resale/page/11473543-4-bhk-apartment-in-sector-113-for-rs-25700000
",0,0,1,0,0,0,0,0,1651.3780589574033,1,1,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2015,12900.0,6,0,1,3,"smartworld one dxp, sector 113, gurgaon",Smartworld One DXP,25987265.0,3.0,3,"https://housing.com//in/buy/resale/page/12581845-3-bhk-apartment-in-sector-113-for-rs-25987265
",0,0,0,0,0,0,0,0,1586.6928831902685,1,1,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2060,12620.0,30,0,0,4,"m3m capital, sector 113, gurgaon",M3M Capital,26000000.0,4.0,4,"https://housing.com//in/buy/resale/page/10440420-4-bhk-apartment-in-sector-113-for-rs-26000000
",1,0,0,0,0,0,0,0,1659.6079619289155,0,0,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2015,13000.0,11,0,1,3,"smartworld one dxp, sector 113, gurgaon",Smartworld One DXP,26200000.0,3.0,3,"https://housing.com//in/buy/resale/page/12604074-3-bhk-apartment-in-sector-113-for-rs-26200000
",0,0,1,0,0,0,0,0,1600.0,0,0,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2298,11440.0,6,0,1,4,"m3m capital, sector 113, gurgaon",M3M Capital,26298600.0,4.0,3,"https://housing.com//in/buy/resale/page/9581129-4-bhk-apartment-in-sector-113-for-rs-26298600-v2
",1,0,0,0,0,0,0,0,1842.1683395553944,0,1,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2298,11440.0,5,0,2,4,"m3m capital, sector 113, gurgaon",M3M Capital,26298600.0,4.0,4,"https://housing.com//in/buy/resale/page/12126592-4-bhk-apartment-in-sector-113-for-rs-26298600
",0,0,1,0,0,0,0,0,1879.9360592678884,3,3,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2217,11950.0,12,0,1,3,"tata la vida, sector 113, gurgaon",TATA La Vida,26500000.0,3.0,2,"https://housing.com//in/buy/resale/page/12292431-3-bhk-apartment-in-sector-113-for-rs-26500000
",1,0,0,0,0,0,0,0,1745.7558918277048,0,1,1,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2050,13170.0,15,0,0,3,"smartworld one dxp, sector 113, gurgaon",Smartworld One DXP,27000000.0,3.0,3,"https://housing.com//in/buy/resale/page/12745149-3-bhk-apartment-in-sector-113-for-rs-27000000
",0,0,0,0,0,0,0,0,1627.596413253875,1,1,4,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2015,13540.0,7,0,0,3,"smartworld one dxp, sector 113, gurgaon",Smartworld One DXP,27295000.0,3.0,2,"https://housing.com//in/buy/resale/page/11832249-3-bhk-apartment-in-sector-113-for-rs-27295000
",0,0,1,0,0,0,0,0,1599.808181808077,1,2,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2217,12400.0,7,1,1,3,"tata la vida, sector 113, gurgaon",TATA La Vida,27500000.0,3.0,3,"https://housing.com//in/buy/resale/page/11284418-3-bhk-apartment-in-sector-113-for-rs-27500000
",0,0,1,0,0,0,0,0,1745.7558918277048,1,1,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2217,12400.0,12,0,1,3,"tata la vida, sector 113, gurgaon",TATA La Vida,27500000.0,3.0,3,"https://housing.com//in/buy/resale/page/11996038-3-bhk-apartment-in-sector-113-for-rs-25500000
",0,0,1,0,0,0,0,0,2000.0,1,1,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2217,12400.0,11,1,1,3,"tata la vida, sector 113, gurgaon",TATA La Vida,27500000.0,3.0,3,"https://housing.com//in/buy/resale/page/12709742-3-bhk-apartment-in-sector-113-for-rs-27500000
",0,0,1,0,0,0,0,0,1745.7558918277048,1,1,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2217,12450.0,11,1,1,3,"tata la vida, sector 113, gurgaon",TATA La Vida,27600000.0,3.0,3,"https://housing.com//in/buy/resale/page/11284388-3-bhk-apartment-in-sector-113-for-rs-27600000
",0,0,1,0,0,0,0,0,1745.7558918277048,1,1,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2217,12630.0,5,0,1,3,"tata la vida, sector 113, gurgaon",TATA La Vida,28000000.0,3.0,3,"https://housing.com//in/buy/resale/page/12720763-3-bhk-apartment-in-sector-113-for-rs-28000000
",0,0,1,0,0,0,0,0,1745.7558918277048,2,2,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2600,11060.0,16,0,1,4,"smartworld one dxp, sector 113, gurgaon",Smartworld One DXP,28750000.0,4.0,4,"https://housing.com//in/buy/resale/page/10913057-4-bhk-apartment-in-sector-113-for-rs-28750000
",0,0,1,0,0,0,0,0,2084.2635695578874,1,2,3,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2200,13180.0,12,1,1,3,"tata la vida, sector 113, gurgaon",TATA La Vida,29000000.0,3.0,3,"https://housing.com//in/buy/resale/page/10096909-3-bhk-apartment-in-sector-113-for-rs-29000000
",0,1,0,0,0,0,0,0,1700.0,1,1,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2217,13080.0,12,0,1,4,"tata la vida, sector 113, gurgaon",TATA La Vida,29000000.0,3.0,4,"https://housing.com//in/buy/resale/page/12215777-4-bhk-apartment-in-sector-113-for-rs-29000000
",0,0,1,0,0,0,0,0,1300.0,0,2,1,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2690,10970.0,12,0,1,3,"tata la vida, sector 113, gurgaon",TATA La Vida,29500000.0,3.0,3,"https://housing.com//in/buy/resale/page/11024631-3-bhk-apartment-in-sector-113-for-rs-29500000
",0,0,1,0,0,0,0,0,2170.0,0,2,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2298,12840.0,18,0,1,4,"m3m capital, sector 113, gurgaon",M3M Capital,29500000.0,4.0,4,"https://housing.com//in/buy/resale/page/12658194-4-bhk-apartment-in-sector-113-for-rs-29500000
",0,0,0,0,0,0,0,0,1800.0,1,1,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2597,11470.0,14,0,1,4,"smartworld one dxp, sector 113, gurgaon",Smartworld One DXP,29800000.0,4.0,3,"https://housing.com//in/buy/resale/page/11839150-4-bhk-apartment-in-sector-113-for-rs-29800000
",0,0,1,0,0,0,0,0,2000.0,0,2,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2298,12970.0,17,0,1,4,"m3m capital, sector 113, gurgaon",M3M Capital,29800000.0,4.0,3,"https://housing.com//in/buy/resale/page/11232524-4-bhk-apartment-in-sector-113-for-rs-29800000
",1,0,0,0,0,0,0,0,2298.0,0,2,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2217,13490.0,4,0,1,3,"tata la vida, sector 113, gurgaon",TATA La Vida,29900000.000000004,3.0,1,"https://housing.com//in/buy/resale/page/11823805-3-bhk-apartment-in-sector-113-for-rs-29900000
",0,0,1,0,0,0,0,0,1745.7558918277048,1,1,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2217,13530.0,12,0,1,3,"tata la vida, sector 113, gurgaon",TATA La Vida,30000000.0,3.0,3,"https://housing.com//in/buy/resale/page/12412353-3-bhk-apartment-in-sector-113-for-rs-30000000
",0,0,1,0,0,0,0,0,1800.0,1,2,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2217,13530.0,13,0,1,3,"tata la vida, sector 113, gurgaon",TATA La Vida,30000000.0,3.0,3,"https://housing.com//in/buy/resale/page/12215950-3-bhk-apartment-in-sector-113-for-rs-30000000
",0,0,1,0,0,0,0,0,1300.0,0,2,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2217,13530.0,21,0,1,3,"tata housing, sector 113, gurgaon",Tata Housing,30000000.0,3.0,0,"https://housing.com//in/buy/resale/page/12349636-3-bhk-apartment-in-sector-113-for-rs-30000000
",0,0,0,0,0,0,0,0,1745.7558918277048,0,0,1,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2600,11540.0,6,0,1,4,"smartworld one dxp, sector 113, gurgaon",Smartworld One DXP,30000000.0,4.0,4,"https://housing.com//in/buy/resale/page/12709682-4-bhk-apartment-in-sector-113-for-rs-30000000
",0,0,0,0,0,0,0,0,1900.0,2,1,3,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2690,11520.0,12,0,0,3,"tata la vida, sector 113, gurgaon",TATA La Vida,31000000.0,3.0,3,"https://housing.com//in/buy/resale/page/11024508-3-bhk-apartment-in-sector-113-for-rs-31000000
",0,0,1,0,0,0,0,0,1740.0,1,1,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2217,13980.0,15,0,1,3,"tata la vida, sector 113, gurgaon",TATA La Vida,31000000.0,3.0,3,"https://housing.com//in/buy/resale/page/11970362-3-bhk-apartment-in-sector-113-for-rs-31000000
",1,0,0,0,0,0,0,0,1745.7558918277048,0,1,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2597,11970.0,6,1,1,4,"smartworld one dxp, sector 113, gurgaon",Smartworld One DXP,31083900.0,4.0,4,"https://housing.com//in/buy/resale/page/12660898-4-bhk-apartment-in-sector-113-for-rs-31083900
",0,0,0,0,0,0,0,1,1950.0,0,2,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2597,11970.0,5,1,1,4,"smartworld one dxp, sector 113, gurgaon",Smartworld One DXP,31100000.0,4.0,4,"https://housing.com//in/buy/resale/page/12660898-4-bhk-apartment-in-sector-113-for-rs-31500000
",0,0,0,0,0,0,0,1,1950.0,0,2,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2597,12010.0,11,0,1,4,"smartworld one dxp, sector 113, gurgaon",Smartworld One DXP,31200000.0,4.0,3,"https://housing.com//in/buy/resale/page/12604162-4-bhk-apartment-in-sector-113-for-rs-34000000
",0,0,1,0,0,0,0,0,2000.0,0,0,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2600,12000.0,5,1,1,4,"smartworld one dxp, sector 113, gurgaon",Smartworld One DXP,31200000.0,4.0,3,"https://housing.com//in/buy/resale/page/11584737-4-bhk-apartment-in-sector-113-for-rs-31200000
",0,1,0,0,0,0,0,0,2084.2635695578874,1,2,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2690,11710.0,4,1,1,3,"tata la vida, sector 113, gurgaon",TATA La Vida,31500000.0,3.0,3,"https://housing.com//in/buy/resale/page/11098306-3-bhk-apartment-in-sector-113-for-rs-31500000
",0,0,1,0,0,0,0,0,2450.0,0,2,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2250,14220.0,15,0,1,4,"m3m capital, sector 113, gurgaon",M3M Capital,32000000.0,4.0,4,"https://housing.com//in/buy/resale/page/11965224-4-bhk-apartment-in-sector-113-for-rs-32000000
",1,0,0,0,0,0,0,0,1803.689627502018,0,2,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2300,13910.0,11,0,1,3,"tata la vida, sector 113, gurgaon",TATA La Vida,32000000.0,3.0,3,"https://housing.com//in/buy/resale/page/12131893-3-bhk-apartment-in-sector-113-for-rs-32000000
",0,0,0,0,0,0,0,0,1800.0,1,1,1,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2690,11890.0,13,0,1,3,"tata la vida, sector 113, gurgaon",TATA La Vida,32000000.0,3.0,2,"https://housing.com//in/buy/resale/page/12445946-3-bhk-apartment-in-sector-113-for-rs-32000000
",1,0,0,0,0,0,0,0,2118.215313043088,0,1,1,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2690,12450.0,12,0,1,3,"tata la vida, sector 113, gurgaon",TATA La Vida,33500000.0,3.0,3,"https://housing.com//in/buy/resale/page/12730186-3-bhk-apartment-in-sector-113-for-rs-33500000
",0,0,1,0,0,0,0,0,2118.215313043088,2,2,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2597,13010.0,16,0,1,4,"smartworld one dxp, sector 113, gurgaon",Smartworld One DXP,33775547.0,4.0,4,"https://housing.com//in/buy/resale/page/12581900-4-bhk-apartment-in-sector-113-for-rs-33775547
",0,0,0,0,0,0,0,0,2081.858650054552,2,2,3,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2691,12560.0,20,1,1,3,"tata la vida, sector 113, gurgaon",TATA La Vida,33800000.0,3.0,1,"https://housing.com//in/buy/resale/page/12600966-3-bhk-apartment-in-sector-113-for-rs-33800000
",0,0,1,0,0,0,0,0,2119.0027536799066,1,1,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2690,12600.0,7,1,1,3,"tata la vida, sector 113, gurgaon",TATA La Vida,33900000.0,3.0,3,"https://housing.com//in/buy/resale/page/11055380-3-bhk-apartment-in-sector-113-for-rs-33900000
",0,0,1,0,0,0,0,0,2118.215313043088,1,1,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2597,13170.0,18,0,1,4,"smartworld one dxp, sector 113, gurgaon",Smartworld One DXP,34200000.0,4.0,3,"https://housing.com//in/buy/resale/page/11136926-4-bhk-apartment-in-sector-113-for-rs-34200000
",0,0,0,0,0,0,0,0,2081.858650054552,1,1,4,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2700,12960.0,13,0,1,3,"tata la vida, sector 113, gurgaon",TATA La Vida,35000000.0,3.0,3,"https://housing.com//in/buy/resale/page/12063031-3-bhk-apartment-in-sector-113-for-rs-35000000
",0,0,0,0,0,0,0,0,2126.0897194112777,0,1,1,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
1650,22360.0,5,0,1,4,"m3m capital, sector 113, gurgaon",M3M Capital,36900000.0,4.0,3,"https://housing.com//in/buy/resale/page/11575231-4-bhk-apartment-in-sector-113-for-rs-36900000
",0,0,1,0,0,0,0,0,1322.7057268348133,1,2,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
2660,13980.0,5,0,1,5,"sector 113, gurgaon",,37200000.0,5.0,0,"https://housing.com//in/buy/resale/page/12332084-5-bhk-apartment-in-sector-113-for-rs-37200000
",0,0,0,0,0,0,0,0,2125.637991064329,0,0,0,sector 113,"28.5287° N, 77.0233° E",28.5287,77.0233
750,16000.0,2,2,1,2,"d - block, sector 48, gurgaon",D - Block,12000000.0,2.0,1,"https://housing.com//in/buy/resale/page/12358626-2-bhk-apartment-in-sector-48-for-rs-12000000
",0,0,0,0,0,0,0,0,575.1714586118121,1,1,0,sector 48,"28.4177° N, 77.0359° E",28.4177,77.0359
1553,8690.0,5,8,1,2,"parsvnath green ville, uppal southend, sector 48, gurgaon",Parsvnath Green Ville,13500000.0,2.0,2,"https://housing.com//in/buy/resale/page/2852103-2-bhk-apartment-in-sector-48-for-rs-13500000-v2
",1,0,0,0,0,0,0,0,1450.0,1,0,0,sector 48,"28.4177° N, 77.0359° E",28.4177,77.0359
