build_up_area,avg._price,floor,age_of_property,furnishing,bhk,link,possession_status,sector,parking,latitude,longitude
780,9.26,3,0,0,2,"https://housing.com//in/buy/resale/page/10641635-2-bhk-apartment-in-sector-38-for-rs-7222000
",0,38,2,28.4347,77.043
1264,5.74,9,2,1,2,"https://housing.com//in/buy/resale/page/12404671-2-bhk-apartment-in-sector-2,-sohna-for-rs-7250000
",0,2,2,28.5095,77.032
1350,5.37,6,2,0,2,"https://housing.com//in/buy/resale/page/11806332-2-bhk-apartment-in-sector-90-for-rs-6450000
",0,90,1,28.4085,76.9369
1210,6.0,14,0,1,2,"https://housing.com//in/buy/resale/page/12317189-2-bhk-apartment-in-sector-2,-sohna-for-rs-7865000
",0,2,1,28.5095,77.032
1340,5.45,6,4,0,3,"https://housing.com//in/buy/resale/page/12001865-3-bhk-apartment-in-sector-83-for-rs-7300000
",0,83,2,28.3986,76.9647
1138,6.41,1,1,0,2,"https://housing.com//in/buy/resale/page/12319220-2-bhk-apartment-in-sector-79-for-rs-7300000
",0,79,4,28.3624,76.9787
645,11.32,9,0,2,2,"https://housing.com//in/buy/resale/page/12599687-2-bhk-apartment-in-sector-36a-for-rs-7300000
",0,36a,0,28.4147,76.978
1250,5.84,2,0,0,3,"https://housing.com//in/buy/resale/page/9506810-3-bhk-apartment-in-sector-37d-for-rs-7300000
",0,37d,3,28.4478,76.9703
1085,6.73,4,6,1,2,"https://housing.com//in/buy/resale/page/12725622-2-bhk-apartment-in-sector-83-for-rs-7300000
",0,83,1,28.3986,76.9647
1264,5.78,8,1,1,2,"https://housing.com//in/buy/resale/page/12730676-2-bhk-apartment-in-sector-2,-sohna-for-rs-7300000
",0,2,2,28.5095,77.032
1530,4.77,16,5,1,3,"https://housing.com//in/buy/resale/page/11889030-3-bhk-apartment-in-sector-84-for-rs-7300000
",0,84,2,28.3979,76.9736
1300,5.62,8,2,0,2,"https://housing.com//in/buy/resale/page/12720067-2-bhk-apartment-in-sector-2,-sohna-for-rs-7300000
",0,2,2,28.5095,77.032
955,7.64,3,0,0,2,"https://housing.com//in/buy/resale/page/9520680-2-bhk-apartment-in-sector-81-for-rs-7300000
",0,81,2,28.3867,76.9485
1505,4.88,2,0,1,3,"https://housing.com//in/buy/resale/page/6946268-3-bhk-apartment-in-sector-14-for-rs-7350000-v2
",0,14,2,28.4711,77.0454
1508,4.87,1,0,1,3,"https://housing.com//in/buy/resale/page/6946290-3-bhk-apartment-in-sector-14-for-rs-7350000-2
",0,14,2,28.4711,77.0454
1295,5.7,10,2,1,2,"https://housing.com//in/buy/resale/page/12562556-2-bhk-apartment-in-sector-79-for-rs-7381500
",0,79,1,28.3624,76.9787
1301,5.67,3,1,1,3,"https://housing.com//in/buy/resale/page/12443858-3-bhk-apartment-in-sector-92-for-rs-7382300
",0,92,2,28.4079,76.9153
1500,4.93,2,0,1,3,"https://housing.com//in/buy/resale/page/2635753-3-bhk-apartment-in-sector-14-for-rs-7390000-v2
",0,14,2,28.4711,77.0454
1850,4.0,1,0,1,3,"https://housing.com//in/buy/resale/page/12038476-3-bhk-apartment-in-sector-11-for-rs-7400000
",0,11,3,28.4531,77.0202
1782,4.15,13,2,1,3,"https://housing.com//in/buy/resale/page/11206486-3-bhk-apartment-in-sector-81-for-rs-7000000
",0,81,1,28.3867,76.9485
1085,6.82,4,7,1,2,"https://housing.com//in/buy/resale/page/12497657-2-bhk-apartment-in-sector-83-for-rs-7400000
",0,83,1,28.3986,76.9647
1295,5.71,9,5,1,2,"https://housing.com//in/buy/resale/page/12634532-2-bhk-apartment-in-sector-79-for-rs-7400000
",0,79,1,28.3624,76.9787
1585,4.67,3,0,0,2,"https://housing.com//in/buy/resale/page/10059828-2-bhk-apartment-in-sector-92-for-rs-7401965
",1,92,0,28.4079,76.9153
1509,4.92,1,0,1,3,"https://housing.com//in/buy/resale/page/6946300-3-bhk-apartment-in-sector-14-for-rs-7421000-2
",0,14,2,28.4711,77.0454
1350,5.5,3,0,0,2,"https://housing.com//in/buy/resale/page/9950218-2-bhk-apartment-in-sector-79-for-rs-7425000
",0,79,2,28.3624,76.9787
1351,5.5,3,0,0,2,"https://housing.com//in/buy/resale/page/9948153-2-bhk-apartment-in-sector-79-for-rs-7431000
",0,79,2,28.3624,76.9787
1350,5.52,1,0,1,3,"https://housing.com//in/buy/resale/page/1900008-3-bhk-apartment-in-sector-14-for-rs-7450000-3
",0,14,2,28.4711,77.0454
1500,4.97,3,0,1,3,"https://housing.com//in/buy/resale/page/2635183-3-bhk-apartment-in-sector-14-for-rs-7460000-v3
",0,14,2,28.4711,77.0454
1501,4.97,2,0,1,3,"https://housing.com//in/buy/resale/page/6946242-3-bhk-apartment-in-sector-14-for-rs-7460000-v2
",0,14,2,28.4711,77.0454
1500,4.99,2,0,1,3,"https://housing.com//in/buy/resale/page/2635762-3-bhk-apartment-in-sector-14-for-rs-7480000-v3
",0,14,2,28.4711,77.0454
1565,4.79,6,4,1,3,"https://housing.com//in/buy/resale/page/8186072-3-bhk-apartment-in-sector-37d-for-rs-7499999-v2
",0,37d,1,28.4478,76.9703
1340,5.6,6,5,1,3,"https://housing.com//in/buy/resale/page/12127021-3-bhk-apartment-in-sector-83-for-rs-7500000
",0,83,1,28.3986,76.9647
1285,5.84,6,3,0,3,"https://housing.com//in/buy/resale/page/12643978-3-bhk-apartment-in-sector-37d-for-rs-7500000
",0,37d,1,28.4478,76.9703
1556,4.82,14,0,1,3,"https://housing.com//in/buy/resale/page/11948449-3-bhk-apartment-in-sector-92-for-rs-7500000
",0,92,0,28.4079,76.9153
1340,5.6,6,5,1,3,"https://housing.com//in/buy/resale/page/11971809-3-bhk-apartment-in-sector-83-for-rs-7500000
",0,83,1,28.3986,76.9647
810,9.26,6,2,1,1,"https://housing.com//in/buy/resale/page/11712456-1-bhk-apartment-in-sector-63-for-rs-7500000
",0,63,2,28.3971,77.0867
1300,5.77,9,1,1,3,"https://housing.com//in/buy/resale/page/12653901-3-bhk-apartment-in-sector-92-for-rs-7500001
",0,92,2,28.4079,76.9153
701,10.7,9,0,1,1,"https://housing.com//in/buy/resale/page/9879584-1-rk-apartment-in-sector-68-for-rs-7500000
",0,68,0,28.3853,77.0484
745,10.07,5,2,1,3,"https://housing.com//in/buy/resale/page/12052269-3-bhk-apartment-in-sector-71-for-rs-7500000
",0,71,0,28.4104,77.0281
1269,5.91,3,0,1,2,"https://housing.com//in/buy/resale/page/9778882-2-bhk-apartment-in-sector-2,-sohna-for-rs-7500000
",0,2,2,28.5095,77.032
1264,5.93,2,2,1,2,"https://housing.com//in/buy/resale/page/11962032-2-bhk-apartment-in-sector-2,-sohna-for-rs-7500000
",0,2,2,28.5095,77.032
1597,4.7,3,6,1,3,"https://housing.com//in/buy/resale/page/11441595-3-bhk-apartment-in-sector-92-for-rs-7500000
",0,92,1,28.4079,76.9153
2250,3.33,2,8,1,3,"https://housing.com//in/buy/resale/page/12634832-3-bhk-apartment-in-imt-manesar-for-rs-7500000
",0,1,2,28.3663,76.9456
1298,5.78,2,8,1,3,"https://housing.com//in/buy/resale/page/12449780-3-bhk-apartment-in-sector-92-for-rs-7500000
",0,92,3,28.4079,76.9153
1590,4.72,4,15,0,3,"https://housing.com//in/buy/resale/page/12280514-3-bhk-apartment-in-sector-9-for-rs-7500000
",0,9,2,28.4603,77.0
1300,5.77,9,1,1,3,"https://housing.com//in/buy/resale/page/12196206-3-bhk-apartment-in-sector-92-for-rs-7500000
",0,92,2,28.4079,76.9153
1269,5.91,3,0,1,2,"https://housing.com//in/buy/resale/page/9857605-2-bhk-apartment-in-sector-2,-sohna-for-rs-7500000-v2
",0,2,1,28.5095,77.032
1301,5.76,3,1,1,3,"https://housing.com//in/buy/resale/page/12438233-3-bhk-apartment-in-sector-92-for-rs-7500000
",0,92,2,28.4079,76.9153
1415,5.3,4,6,1,3,"https://housing.com//in/buy/resale/page/12687675-3-bhk-apartment-in-sector-92-for-rs-7500000
",0,92,2,28.4079,76.9153
1100,6.82,2,0,1,3,"https://housing.com//in/buy/resale/page/10881828-3-bhk-apartment-in-sector-14-for-rs-7500000-v3
",0,14,0,28.4711,77.0454
2250,3.33,4,8,1,3,"https://housing.com//in/buy/resale/page/12633567-3-bhk-apartment-in-imt-manesar-for-rs-7500000
",0,1,2,28.3663,76.9456
1432,5.24,2,0,1,3,"https://housing.com//in/buy/resale/page/12591216-3-bhk-apartment-in-sector-92-for-rs-7500000
",1,92,2,28.4079,76.9153
745,10.07,9,2,2,3,"https://housing.com//in/buy/resale/page/12432346-3-bhk-apartment-in-sector-71-for-rs-7500000
",0,71,1,28.4104,77.0281
500,15.0,1,0,0,1,"https://housing.com//in/buy/resale/page/11456032-1-bhk-apartment-in-sector-40-for-rs-7500000
",0,40,0,28.4498,77.0567
1269,5.91,3,0,1,2,"https://housing.com//in/buy/resale/page/11601472-2-bhk-apartment-in-sector-2,-sohna-for-rs-7500000
",0,2,1,28.5095,77.032
1325,5.66,12,6,1,2,"https://housing.com//in/buy/resale/page/11449657-2-bhk-apartment-in-sector-76-for-rs-7500000
",0,76,2,28.3935,76.9888
1245,6.02,3,7,1,2,"https://housing.com//in/buy/resale/page/12032815-2-bhk-apartment-in-sector-83-for-rs-7500000
",0,83,1,28.3986,76.9647
1000,7.5,4,8,1,2,"https://housing.com//in/buy/resale/page/12734696-2-bhk-apartment-in-sector-82-for-rs-7500000
",0,82,2,28.3935,76.96
1250,6.0,3,3,1,2,"https://housing.com//in/buy/resale/page/11958856-2-bhk-apartment-in-sector-77-for-rs-7500000
",0,77,1,28.3801,76.9845
1000,7.5,1,15,2,2,"https://housing.com//in/buy/resale/page/6413871-2-bhk-apartment-in-sector-13-for-rs-7500000-v2
",0,13,1,28.4757,77.0392
1734,4.33,2,5,1,4,"https://housing.com//in/buy/resale/page/10785320-4-bhk-apartment-in-sector-92-for-rs-6500000-v2
",0,92,2,28.4079,76.9153
768,9.77,8,1,2,1,"https://housing.com//in/buy/resale/page/9708080-1-bhk-apartment-in-sector-66-for-rs-7500000
",0,66,2,28.3925,77.0541
1870,4.01,7,5,0,4,"https://housing.com//in/buy/resale/page/11786945-4-bhk-apartment-in-sector-92-for-rs-7500000
",0,92,1,28.4079,76.9153
1350,5.55,8,1,1,2,"https://housing.com//in/buy/resale/page/10455955-2-bhk-apartment-in-sector-103-for-rs-7500000
",0,103,1,28.4949,76.9845
1050,7.14,3,3,2,2,"https://housing.com//in/buy/resale/page/11235319-2-bhk-apartment-in-sector-83-for-rs-7500000
",0,83,2,28.3986,76.9647
1269,5.91,3,0,1,2,"https://housing.com//in/buy/resale/page/9773305-2-bhk-apartment-in-sector-2,-sohna-for-rs-7500000
",0,2,1,28.5095,77.032
1390,5.39,11,2,1,2,"https://housing.com//in/buy/resale/page/11998057-2-bhk-apartment-in-sector-90-for-rs-7500000
",0,90,2,28.4085,76.9369
1735,4.32,2,6,0,4,"https://housing.com//in/buy/resale/page/9946010-4-bhk-apartment-in-sector-95-for-rs-7500000
",0,95,1,28.4172,76.9081
650,11.54,6,0,1,1,"https://housing.com//in/buy/resale/page/11555067-1-bhk-apartment-in-sector-67-for-rs-7500000
",0,67,0,28.3859,77.0608
1300,5.77,1,0,1,2,"https://housing.com//in/buy/resale/page/4131576-2-bhk-apartment-in-palam-vihar-for-rs-7500000-v3
",0,2,0,28.5095,77.032
800,9.38,2,2,1,2,"https://housing.com//in/buy/resale/page/12475741-2-bhk-apartment-in-sector-69-for-rs-7500000
",0,69,1,28.3966,77.0341
1264,5.93,3,1,1,2,"https://housing.com//in/buy/resale/page/12146830-2-bhk-apartment-in-sector-2,-sohna-for-rs-7500000
",0,2,2,28.5095,77.032
1264,5.93,2,0,1,2,"https://housing.com//in/buy/resale/page/10714532-2-bhk-apartment-in-sector-2,-sohna-for-rs-7500000
",0,2,1,28.5095,77.032
935,8.02,1,0,1,2,"https://housing.com//in/buy/resale/page/12704658-2-bhk-apartment-in-palam-vihar-for-rs-7500000
",0,2,0,28.5095,77.032
1350,5.55,15,3,1,2,"https://housing.com//in/buy/resale/page/12523862-2-bhk-apartment-in-sector-37d-for-rs-7500000
",0,37d,1,28.4478,76.9703
1180,6.36,9,3,1,2,"https://housing.com//in/buy/resale/page/11962585-2-bhk-apartment-in-sector-77-for-rs-7500000
",0,77,1,28.3801,76.9845
1269,5.91,3,0,1,2,"https://housing.com//in/buy/resale/page/9829452-2-bhk-apartment-in-sector-2,-sohna-for-rs-7500000
",0,2,1,28.5095,77.032
1269,5.91,3,0,1,2,"https://housing.com//in/buy/resale/page/9806768-2-bhk-apartment-in-sector-2,-sohna-for-rs-7500000
",0,2,1,28.5095,77.032
1420,5.28,3,5,1,2,"https://housing.com//in/buy/resale/page/12111686-2-bhk-apartment-in-sector-37c-for-rs-7500000
",0,37c,2,28.4515,76.9882
1269,5.91,3,0,1,2,"https://housing.com//in/buy/resale/page/9830470-2-bhk-apartment-in-sector-2,-sohna-for-rs-7500000
",0,2,1,28.5095,77.032
1269,5.91,15,4,1,2,"https://housing.com//in/buy/resale/page/12460685-2-bhk-apartment-in-sector-104-for-rs-7500000
",0,104,2,28.4788,76.996
1085,6.91,7,5,1,2,"https://housing.com//in/buy/resale/page/12383194-2-bhk-apartment-in-sector-83-for-rs-7500000
",0,83,1,28.3986,76.9647
1250,6.0,4,8,1,2,"https://housing.com//in/buy/resale/page/12735213-2-bhk-apartment-in-sector-82-for-rs-7500000
",0,82,1,28.3935,76.96
1210,6.2,11,1,1,2,"https://housing.com//in/buy/resale/page/12147968-2-bhk-apartment-in-sector-2,-sohna-for-rs-7500000
",0,2,3,28.5095,77.032
1269,5.93,3,0,1,2,"https://housing.com//in/buy/resale/page/11952143-2-bhk-apartment-in-sector-2,-sohna-for-rs-7527300
",0,2,2,28.5095,77.032
1269,5.98,3,1,1,2,"https://housing.com//in/buy/resale/page/10843070-2-bhk-apartment-in-sector-2,-sohna-for-rs-7589999
",0,2,1,28.5095,77.032
1457,5.22,8,1,1,2,"https://housing.com//in/buy/resale/page/9883833-2-bhk-apartment-in-sector-2,-sohna-for-rs-7600000
",0,2,1,28.5095,77.032
1264,6.01,2,1,1,2,"https://housing.com//in/buy/resale/page/12207512-2-bhk-apartment-in-sector-2,-sohna-for-rs-7600000
",0,2,2,28.5095,77.032
1010,7.52,3,0,0,2,"https://housing.com//in/buy/resale/page/11607476-2-bhk-apartment-in-sector-92-for-rs-7600000
",0,92,2,28.4079,76.9153
1269,5.99,11,0,0,2,"https://housing.com//in/buy/resale/page/12681955-2-bhk-apartment-in-sector-2,-sohna-for-rs-7600000
",1,2,1,28.5095,77.032
1350,5.63,7,2,1,2,"https://housing.com//in/buy/resale/page/11782998-2-bhk-apartment-in-sector-103-for-rs-7600000
",0,103,1,28.4949,76.9845
1446,5.25,10,1,1,2,"https://housing.com//in/buy/resale/page/11550853-2-bhk-apartment-in-sector-104-for-rs-7600000
",0,104,2,28.4788,76.996
1205,6.31,10,0,1,2,"https://housing.com//in/buy/resale/page/11304863-2-bhk-apartment-in-sector-93-for-rs-7600000
",0,93,2,28.4153,76.9326
1850,4.11,13,5,1,4,"https://housing.com//in/buy/resale/page/12472936-4-bhk-apartment-in-sector-92-for-rs-7600000
",0,92,2,28.4079,76.9153
1565,4.86,7,4,1,3,"https://housing.com//in/buy/resale/page/11765392-3-bhk-apartment-in-sector-37d-for-rs-7600000
",0,37d,2,28.4478,76.9703
1261,6.03,3,1,1,2,"https://housing.com//in/buy/resale/page/9042800-2-bhk-apartment-in-sector-2,-sohna-for-rs-7600000
",0,2,2,28.5095,77.032
1200,6.38,8,10,2,3,"https://housing.com//in/buy/resale/page/12349131-3-bhk-apartment-in-sector-109-for-rs-7655499
",0,109,1,28.5073,77.0089
1050,7.31,2,0,0,2,"https://housing.com//in/buy/resale/page/9769738-2-bhk-apartment-in-sector-37d-for-rs-7673000
",0,37d,2,28.4478,76.9703
1350,5.7,3,3,1,2,"https://housing.com//in/buy/resale/page/10710390-2-bhk-apartment-in-sector-103-for-rs-7700000
",0,103,2,28.4949,76.9845
1200,6.42,2,8,1,2,"https://housing.com//in/buy/resale/page/9765008-2-bhk-apartment-in-sector-56-for-rs-7700000-v2
",0,56,2,28.4245,77.0991
1183,6.51,2,2,0,3,"https://housing.com//in/buy/resale/page/12365628-3-bhk-apartment-in-sector-36-sohna-for-rs-7700000
",0,36,4,28.416,76.9914
1269,6.07,15,2,0,2,"https://housing.com//in/buy/resale/page/12365611-2-bhk-apartment-in-sector-68-for-rs-7700000
",0,68,4,28.3853,77.0484
1550,4.97,8,1,1,3,"https://housing.com//in/buy/resale/page/2786331-3-bhk-apartment-in-sector-76-for-rs-7700000-v2
",0,76,0,28.3935,76.9888
1440,5.35,1,0,1,3,"https://housing.com//in/buy/resale/page/9626342-3-bhk-apartment-in-sector-36-sohna-for-rs-7711000
",0,36,2,28.416,76.9914
1425,5.44,10,4,0,2,"https://housing.com//in/buy/resale/page/12300520-2-bhk-apartment-in-sector-84-for-rs-7748000
",0,84,1,28.3979,76.9736
1264,6.16,3,1,1,2,"https://housing.com//in/buy/resale/page/9883997-2-bhk-apartment-in-sector-2,-sohna-for-rs-7789899
",0,2,1,28.5095,77.032
1342,5.81,2,2,1,2,"https://housing.com//in/buy/resale/page/8757025-2-bhk-apartment-in-sector-77-for-rs-7800000
",0,77,1,28.3801,76.9845
1350,5.78,6,0,1,2,"https://housing.com//in/buy/resale/page/9739435-2-bhk-apartment-in-sector-70-for-rs-7800000
",0,70,2,28.3968,77.0233
954,8.18,1,0,0,2,"https://housing.com//in/buy/resale/page/9257575-2-bhk-apartment-in-sector-41-for-rs-7800000
",1,41,1,28.4557,77.0632
1200,6.5,6,3,1,2,"https://housing.com//in/buy/resale/page/11915528-2-bhk-apartment-in-sector-37c-for-rs-7200000
",0,37c,1,28.4515,76.9882
1050,7.43,4,7,1,2,"https://housing.com//in/buy/resale/page/12418055-2-bhk-apartment-in-sector-83-for-rs-7800000
",0,83,2,28.3986,76.9647
1205,6.47,7,0,1,2,"https://housing.com//in/buy/resale/page/9778510-2-bhk-apartment-in-sector-38-for-rs-7800000-v2
",0,38,1,28.4347,77.043
1342,5.81,15,3,0,2,"https://housing.com//in/buy/resale/page/12375897-2-bhk-apartment-in-sector-77-for-rs-7800000
",0,77,1,28.3801,76.9845
1269,6.15,14,2,0,2,"https://housing.com//in/buy/resale/page/12365613-2-bhk-apartment-in-sector-68-for-rs-7800000
",0,68,4,28.3853,77.0484
1400,5.57,3,2,1,2,"https://housing.com//in/buy/resale/page/12514100-2-bhk-apartment-in-sector-37c-for-rs-7800000
",0,37c,1,28.4515,76.9882
1560,5.0,3,0,0,2,"https://housing.com//in/buy/resale/page/11432390-2-bhk-apartment-in-sector-37d-for-rs-7800000
",0,37d,2,28.4478,76.9703
1550,5.03,7,3,1,2,"https://housing.com//in/buy/resale/page/10609645-2-bhk-apartment-in-sector-76-for-rs-7800000
",0,76,1,28.3935,76.9888
1430,5.45,3,6,1,2,"https://housing.com//in/buy/resale/page/12642687-2-bhk-apartment-in-sector-37c-for-rs-7800000
",0,37c,1,28.4515,76.9882
1300,6.0,6,6,1,2,"https://housing.com//in/buy/resale/page/12497484-2-bhk-apartment-in-sector-83-for-rs-7800000
",0,83,1,28.3986,76.9647
1000,7.8,2,2,1,2,"https://housing.com//in/buy/resale/page/10626855-2-bhk-apartment-in-sector-106-for-rs-7800000-v2
",0,106,2,28.5007,77.0003
1572,4.96,12,6,1,3,"https://housing.com//in/buy/resale/page/12203641-3-bhk-apartment-in-sector-92-for-rs-7800000
",0,92,1,28.4079,76.9153
1300,6.0,2,7,1,2,"https://housing.com//in/buy/resale/page/12300848-2-bhk-apartment-in-sector-83-for-rs-7800000
",0,83,1,28.3986,76.9647
1565,4.98,10,6,1,3,"https://housing.com//in/buy/resale/page/11928208-3-bhk-apartment-in-sector-37d-for-rs-7800000
",0,37d,1,28.4478,76.9703
1095,7.13,2,0,0,3,"https://housing.com//in/buy/resale/page/9948868-3-bhk-apartment-in-sector-92-for-rs-7804000
",0,92,0,28.4079,76.9153
1095,7.13,3,0,1,2,"https://housing.com//in/buy/resale/page/10795782-2-bhk-apartment-in-sector-92-for-rs-7804000
",3,92,1,28.4079,76.9153
1095,7.13,3,0,1,3,"https://housing.com//in/buy/resale/page/10793283-3-bhk-apartment-in-sector-92-for-rs-7804000
",3,92,1,28.4079,76.9153
1342,5.83,6,8,1,2,"https://housing.com//in/buy/resale/page/8999300-2-bhk-apartment-in-sector-77-for-rs-7830000
",0,77,1,28.3801,76.9845
1269,6.18,15,2,0,2,"https://housing.com//in/buy/resale/page/12365615-2-bhk-apartment-in-sector-68-for-rs-7850000
",0,68,4,28.3853,77.0484
1269,6.2,9,0,1,2,"https://housing.com//in/buy/resale/page/10015462-2-bhk-apartment-in-sector-2,-sohna-for-rs-7868000
",2,2,1,28.5095,77.032
726,10.85,3,0,0,2,"https://housing.com//in/buy/resale/page/9952089-2-bhk-apartment-in-sector-2,-sohna-for-rs-7880000
",0,2,2,28.5095,77.032
1269,6.22,8,0,0,2,"https://housing.com//in/buy/resale/page/10204658-2-bhk-apartment-in-sector-2,-sohna-for-rs-7900000
",0,2,1,28.5095,77.032
1142,6.92,9,2,1,2,"https://housing.com//in/buy/resale/page/8207190-2-bhk-apartment-in-sector-77-for-rs-7900000
",0,77,2,28.3801,76.9845
1264,6.25,8,1,1,2,"https://housing.com//in/buy/resale/page/12134755-2-bhk-apartment-in-sector-2,-sohna-for-rs-7900000
",0,2,2,28.5095,77.032
1505,5.25,2,0,1,3,"https://housing.com//in/buy/resale/page/5654100-3-bhk-apartment-in-sector-79-for-rs-7900000-v2
",0,79,2,28.3624,76.9787
950,8.31,1,18,2,2,"https://housing.com//in/buy/resale/page/12200449-2-bhk-apartment-in-sector-13-for-rs-7900000
",0,13,1,28.4757,77.0392
1457,5.42,8,1,1,2,"https://housing.com//in/buy/resale/page/12400056-2-bhk-apartment-in-sector-2,-sohna-for-rs-8900000
",0,2,2,28.5095,77.032
1320,5.98,4,7,1,2,"https://housing.com//in/buy/resale/page/12114990-2-bhk-apartment-in-sector-83-for-rs-7900000
",0,83,1,28.3986,76.9647
1654,4.78,9,4,1,3,"https://housing.com//in/buy/resale/page/12336024-3-bhk-apartment-in-sector-78-for-rs-7900000
",0,78,2,28.3733,76.9729
1674,4.73,4,1,1,2,"https://housing.com//in/buy/resale/page/11997972-2-bhk-apartment-in-sector-93-for-rs-7921300
",0,93,2,28.4153,76.9326
1990,4.02,12,6,1,3,"https://housing.com//in/buy/resale/page/12423177-3-bhk-apartment-in-sector-92-for-rs-7900000
",0,92,2,28.4079,76.9153
1342,5.96,3,3,1,2,"https://housing.com//in/buy/resale/page/12546252-2-bhk-apartment-in-sector-77-for-rs-8000000
",0,77,1,28.3801,76.9845
1350,5.92,9,1,1,2,"https://housing.com//in/buy/resale/page/12362467-2-bhk-apartment-in-sector-77-for-rs-7500000
",0,77,1,28.3801,76.9845
1578,5.07,10,0,1,2,"https://housing.com//in/buy/resale/page/12035883-2-bhk-apartment-in-sector-37c-for-rs-8000000
",0,37c,2,28.4515,76.9882
1380,5.8,9,5,1,2,"https://housing.com//in/buy/resale/page/11928221-2-bhk-apartment-in-sector-37d-for-rs-8000000
",0,37d,1,28.4478,76.9703
1850,4.32,12,5,2,4,"https://housing.com//in/buy/resale/page/12580186-4-bhk-apartment-in-sector-92-for-rs-8000000
",0,92,2,28.4079,76.9153
1450,5.52,6,3,1,2,"https://housing.com//in/buy/resale/page/6495901-2-bhk-apartment-in-sector-103-for-rs-8000000-v2
",0,103,1,28.4949,76.9845
1010,7.92,2,0,0,2,"https://housing.com//in/buy/resale/page/12652283-2-bhk-apartment-in-sector-92-for-rs-8000000
",2,92,2,28.4079,76.9153
1140,7.02,3,8,1,2,"https://housing.com//in/buy/resale/page/12471643-2-bhk-apartment-in-sector-89-for-rs-8000000
",0,89,3,28.4253,76.9439
900,8.89,12,0,0,2,"https://housing.com//in/buy/resale/page/12329128-2-bhk-apartment-in-sector-95-for-rs-8000000
",0,95,0,28.4172,76.9081
1850,4.32,6,5,1,4,"https://housing.com//in/buy/resale/page/12642435-4-bhk-apartment-in-sector-92-for-rs-8000000
",0,92,2,28.4079,76.9153
1010,7.92,4,0,1,2,"https://housing.com//in/buy/resale/page/12534305-2-bhk-apartment-in-sector-92-for-rs-8000000
",1,92,2,28.4079,76.9153
1252,6.39,9,0,1,2,"https://housing.com//in/buy/resale/page/12455754-2-bhk-apartment-in-sector-99a-for-rs-8000000
",3,99a,2,28.4561,76.9542
1342,5.96,9,4,0,2,"https://housing.com//in/buy/resale/page/12587795-2-bhk-apartment-in-sector-77-for-rs-8000000
",0,77,1,28.3801,76.9845
1625,4.92,0,4,1,2,"https://housing.com//in/buy/resale/page/12668145-2-bhk-apartment-in-sector-82-for-rs-8000000
",0,82,1,28.3935,76.96
